,File name,Name,text_clean,tag,nationality
123,Antiphon_(person).txt,Antiphon (person),rhamnus earliest attic orator important figure fifthcentury athenian political intellectual life,"['political', 'figure', 'important', 'intellectual']",athenian
124,Antisthenes.txt,Antisthenes,pupil socrates antisthenes learned rhetoric gorgias ardent disciple socrates adopted developed ethical socrates teaching advocating ascetic life lived accordance virtue later writer regarded founder cynic,"['founder', 'life', 'later', 'regarded', 'lived', 'developed']",greek
125,Antoine_Arnauld.txt,Antoine Arnauld,catholic theologian mathematician leading intellectual jansenist group portroyal thorough knowledge patristics contemporary called le grand distinguish father,"['called', 'catholic', 'leading', 'knowledge']",french
126,Antoine_Augustin_Cournot.txt,Antoine Augustin Cournot,mathematician contributed development economics,"['mathematician', 'development']",french
127,Antoine_Destutt_de_Tracy.txt,Antoine Destutt de Tracy,enlightenment aristocrat coined term ideology,"['enlightenment', 'term']",french
128,Antoine_Lavoisier.txt,Antoine Lavoisier,antoine lavoisier revolution nobleman chemist central 18thcentury chemical revolution large influence history chemistry history biologycite book,"['book', 'history', 'influence', 'revolution']",french
129,Antoine_Le_Grand.txt,Antoine Le Grand,recollect cartesian,[],french
130,Anton_Marty.txt,Anton Marty,swissborn austrian catholic priest specialized language psychology ontology,"['catholic', 'psychology']",austrian
131,Anton_Wilhelm_Amo.txt,Anton Wilhelm Amo,originally ghana akan ethnicity amo professor university halle jena germany studying brought germany dutch west india company 1707 childslave given gift duke august wilhelm ludwig rudolf von wolfenbüttel treated member family father anthony ulrich duke brunswickwolfenbüttel amo africanborn person known attended european university 2020 oxford university press published translation latin work early 1730s,"['known', 'university', 'professor', 'early', 'member', 'published', 'father', 'oxford', 'latin', 'germany']",german
132,Antonie_Pannekoek.txt,Antonie Pannekoek,dutch astronomer marxist theorist socialist revolutionary main theorist council communism,"['marxist', 'socialist']",dutch
133,Antonin_Scalia.txt,Antonin Scalia,refnjournalistic source divided scalia died night february 12 2016 morning february 13 2016groupn jurist served associate justice supreme court united state 1986 death 2016 described intellectual anchor originalist textualist position court conservative wing catalyzing originalist textualist movement law described influential jurist twentieth century important justice supreme court history scalia posthumously awarded presidential medal freedom 2018 president donald trump antonin scalia law school george mason university named honor,"['university', 'school', 'influential', 'law', 'important', 'intellectual', 'movement', 'death', 'united', 'jurist', 'served', 'described', 'president', 'died', 'position']",american
134,Antonio_Aliotta.txt,Antonio Aliotta,,[],italian
135,Antonio_Banfi.txt,Antonio Banfi,senator,[],italian
136,Antonio_Caso.txt,Antonio Caso,mexican rector universidad nacional méxico nowadays known national autonomous university mexico december 1921 august 1923 josé vasconcelos founded ateneo la juventud humanist group philosophical positivism athenian generation opposed auguste comte herbert spencer’s philosophical view giving credence expanding idea henri bergson schopenhauer nietzsche josé enrique rodó caso opposed rationalism group ateneistas believed moral willing spiritual individual older brother archaeologist alfonso caso,"['known', 'university', 'philosophical', 'founded']",athenian
137,Antonio_Genovesi.txt,Antonio Genovesi,writer political economy,"['political', 'writer']",italian
138,Antonio_Gramsci.txt,Antonio Gramsci,marxist journalist linguist writer politician wrote political theory sociology history linguistics founding member onetime leader communist party italy imprisoned benito mussolini fascist regime,"['political', 'wrote', 'member', 'marxist', 'leader']",italian
139,Antonio_Labriola.txt,Antonio Labriola,marxist theoretician academic active member marxist political party thought exerted influence political theorist italy early 20th century including founder liberal party benedetto croce leader communist party antonio gramsci amadeo bordiga influenced bolshevik left oppositionist leon trotsky,"['political', 'founder', 'early', 'member', 'thought', 'influence', 'marxist', 'academic', 'including', 'influenced', '20th', 'active']",italian
140,Antonio_Negri.txt,Antonio Negri,spinozisticmarxist sociologist political best known coauthorship empire secondarily work spinoza,"['known', 'work', 'political', 'best', 'sociologist']",italian
141,Antonio_Rosmini-Serbati.txt,Antonio Rosmini-Serbati,roman catholic priest founded rosminians officially institute charity langitsocietas charitate nuncupata pioneered concept social justice key figure liberal catholicism alessandro manzoni considered rosmini contemporary author worth reading,"['author', 'social', 'considered', 'figure', 'catholic', 'roman', 'contemporary', 'priest', 'concept', 'founded', 'key']",italian
142,Apuleius.txt,Apuleius,numidian latinlanguage prose writer platonist rhetorician lived roman province numidia berber city madauros modernday mdaourouch algeria studied platonism athens travelled italy asia minor egypt initiate cult mystery famous incident life accused using magic gain attention wealthy widow declaimed distributed witty tour force defense proconsul court magistrate convened sabratha near ancient tripoli libya known apologia,"['known', 'life', 'ancient', 'roman', 'lived', 'famous', 'studied']",roman
143,Arcesilaus.txt,Arcesilaus,sfndorandi1999p48 hellenistic founder academic skepticism variously called second middle new academy — phase platonic academy embraced philosophical skepticism,"['philosophical', 'founder', 'new', 'called', 'academic', 'academy']",hellenistic
144,Archibald_Alison_(Scottish_author).txt,Archibald Alison (Scottish author),scottish episcopalian priest essayist,"['priest', 'scottish']",scottish
145,Archytas.txt,Archytas,ancient mathematician music theorist astronomer statesman strategist scientist pythagorean school famous reputed founder mathematical mechanic good friend plato,"['school', 'founder', 'ancient', 'famous', 'scientist']",greek
146,Aristippus.txt,Aristippus,hedonistic founder cyrenaic school pupil socrates adopted different philosophical outlook teaching goal life seek pleasure adapting circumstance oneself maintaining proper control adversity prosperity view pleasure good came called ethical hedonism despite having son aristippus identified daughter arete intellectual heiress work,"['school', 'philosophical', 'founder', 'life', 'called', 'view', 'teaching']",cyrenaic
147,Aristo_of_Chios.txt,Aristo of Chios,spelled stoic colleague zeno citium outlined stoic way closer earlier cynic rejected logical physical side endorsed zeno emphasized ethic agreeing zeno virtue supreme good rejected idea morally indifferent thing health wealth ranked according naturally preferred important day view eventually marginalized zeno successor,"['important', 'idea']",greek
148,Aristotle.txt,Aristotle,polymath classical period ancient greece taught plato founder lyceum peripatetic school aristotelian tradition writing cover subject including physic biology zoology metaphysics logic ethic aesthetic poetry theatre music rhetoric psychology linguistics economics politics meteorology geology government aristotle provided complex synthesis various philosophy existing prior teaching west inherited intellectual lexicon problem method inquiry result exerted unique influence form knowledge west continues subject contemporary philosophical discussion,"['school', 'philosophical', 'founder', 'intellectual', 'influence', 'ancient', 'taught', 'contemporary', 'including', 'period', 'form', 'aristotle', 'classical', 'polymath', 'knowledge']",greek
149,Arius.txt,Arius,cyrenaic presbyter ascetic priest best known doctrine arianism teaching nature godhead christianity emphasized god father uniqueness christ subordination father opposition dominant christology homoousian christology primary topic council nicaea convened emperor constantine great 325,"['known', 'best', 'priest', 'great', 'nature', 'god', 'doctrine']",cyrenaic
150,Arne_Næss.txt,Arne Næss,norwegian coined term deep ecology important intellectual inspirational figure environmental movement late twentieth century prolific writer philosophical issue næss cited rachel carson 1962 book silent spring key influence vision deep ecology næss combined ecological vision gandhian nonviolence occasion participated direct action,"['writer', 'book', 'philosophical', 'figure', 'important', 'intellectual', 'influence', 'movement', 'key', 'term', 'cited', 'late']",norwegian
