,philosopher,text,preprocess_text,text_clean,tag
20,Adi_Shankara.txt,"[('Adi Shankaracharya', ' ([[Sanskrit]]: {{lang|sa|आदि शङ्कराचार्यः}} IAST: Ādi Śaṅkarācāryaḥ {{IPA-sa|aːdɪ ɕɐŋkɐraːtɕaːrjɐh|}}){{refn|group=note|He is also known as Adi Shankaracharya, Shankara Bhagavatpada, sometimes spelled as Sankaracharya, {{IAST|(Ādi) Śaṅkarācārya}}, {{IAST|Śaṅkara Bhagavatpāda}} and {{IAST|Śaṅkara Bhagavatpādācārya}}.}} (8th cent. CE){{refn|group=note|Modern scholarship places Shankara in the earlier part of the 8th century CE (c. 700–750).{{sfn|Comans|2000|p=163}} Earlier generations of scholars proposed 788–820 CE.{{sfn|Comans|2000|p=163}} Other proposals are 686–718 CE,{{citation needed|date=March 2013}} 44 BCE,<ref name=""Keshava"" /> or as early as 509–477 BCE.}} was an [[Indian people|Indian]] philosopher and theologian<ref>{{Cite web|url=https://www.britannica.com/biography/Shankara|title=Shankara &#124; Indian philosopher|website=Encyclopedia Britannica}}</ref> whose works had a strong impact on the doctrine of [[Advaita Vedanta]].{{sfn|Sharma|1962|p=vi}}{{sfn|Comans|2000|p=163}} He founded four [[#Mathas|mathas]] (""monasteries""), which are believed to have helped in the historical development, revival and propagation of Advaita Vedanta.<ref name=""DeepakChopraBookLink"">[https://books.google.com/books?id=lsJbVICEOTcC&pg=PA13&dq=Adi+Shankara&hl=en&sa=X&ei=Es90T7a9NIy3rAeE3_HmCg&ved=0CFAQuwUwBg#v=onepage&q=Adi%20Shankara&f=false The Seven Spiritual Laws Of Yoga], Deepak Chopra, John Wiley & Sons, 2006, {{ISBN|81-265-0696-2|978-81-265-0696-5}}</ref>   '), ('particularly the former', ' were in the ascendant... Sankara defeated their leaders}}</ref><ref>{{Cite book|last=Pandey|first=Vraj Kumar|url=https://books.google.com/books?id=cDXsAAAAIAAJ&newbks=0&printsec=frontcover&dq=adi+shankara+buddhist+monk+debate&q=adi+shankara+buddhist+monk+debate&hl=en|title=Encyclopaedia of Indian Philosophy|date=2007|publisher=Anmol Publications|isbn=978-81-261-3112-9|pages=94|language=en}}</ref><ref>{{Cite book|last=Vaziri|first=Mostafa|url=https://books.google.com/books?id=_BeVDwAAQBAJ&newbks=0&printsec=frontcover&pg=PA142&dq=adi+shankara+critic+buddhism&hl=en|title=Liberation Philosophy: From the Buddha to Omar Khayyam: Human Evolution from Myth-Making to Rational Thinking|date=2019-09-30|publisher=Vernon Press|isbn=978-1-62273-734-5|pages=142|language=en|quote=""..Shankara, among other medieval critics of Buddhism""}}</ref> defeating his opponents in theological debates.<ref name=""Raju1985""/><ref>{{Cite book|last=Allen|first=Charles|url=https://books.google.com/books?id=qutzDQAAQBAJ&newbks=0&printsec=frontcover&pg=PT214&dq=adi+shankara+won+debate+buddhism&hl=en|title=Coromandel: A Personal History of South India|date=2017-11-02|publisher=Little, Brown Book Group|isbn=978-1-4087-0540-7|language=en}}</ref>  His commentaries on the [[Prasthanatrayi]] Vedic canon (\'\'[[Brahma Sutras]]\'\', Principal [[Upanishads]] and \'\'[[Bhagavad Gita]]\'\') argue for the unity of [[Ātman (Hinduism)|Ātman]] and [[Nirguna Brahman]] ""brahman without attributes,""<ref name=SriAdi>[http://www.sringeri.net/history/sri-adi-shankaracharya Sri Adi Shankaracharya], Sringeri Sharada Peetham, India</ref><ref>{{Cite web|url=https://scroll.in/article/816610/how-adi-shankaracharya-united-a-fragmented-land-with-philosophy-poetry-and-pilgrimage|title=How Adi Shankaracharya united a fragmented land with philosophy, poetry and pilgrimage|first=Devdutt|last=Pattanaik|website=Scroll.in}}</ref> defending the liberating knowledge of the Self and the Upanishads as an independent means of knowledge against the ritually-oriented [[Mīmāṃsā]] school of Hinduism.<ref name=SKChattopadhyaya>[https://books.google.com/books?ei=09d0T6ygK4PTrQf5l4SgDQ&id=IPasbJW-1PwC&dq=inauthor%3A%22Shyama+Kumar+Chattopadhyaya%22&q=Mimamsa#v=snippet&q=Mimamsa&f=false Shyama Kumar Chattopadhyaya (2000) \'\'The Philosophy of Sankar\'s Advaita Vedanta\'\'], Sarup & Sons, New Delhi {{ISBN|81-7625-222-0|978-81-7625-222-5}}</ref>{{sfn|Comans|2000|p=163}}{{refn|group=note|name=""ritualism""}}{{refn|group=note|name=""Mookerji""}} ')]","{{refn|group=note|he is also known as adi shankaracharya, shankara bhagavatpada, sometimes spelled as sankaracharya, {{iast| śaṅkarācārya}}, {{iast|śaṅkara bhagavatpāda}} and {{iast|śaṅkara bhagavatpādācārya}}.}} {{refn|group=note|modern scholarship places shankara in the earlier part of the 8th century ce .{{sfn|comans|2000|p=163}} earlier generations of scholars proposed 788–820 ce.{{sfn|comans|2000|p=163}} other proposals are 686–718 ce,{{citation needed|date=march 2013}} 44 bce, whose works had a strong impact on the doctrine of advaita vedanta.{{sfn|sharma|1962|p=vi}}{{sfn|comans|2000|p=163}} he founded four mathas , which are believed to have helped in the historical development, revival and propagation of advaita vedanta.   ",refngroupnotehe known adi shankaracharya shankara bhagavatpada spelled sankaracharya iast śaṅkarācārya iastśaṅkara bhagavatpāda iastśaṅkara bhagavatpādācārya refngroupnotemodern scholarship place shankara earlier 8th century ce sfncomans2000p163 earlier generation scholar proposed 788–820 cesfncomans2000p163 proposal 686–718 cecitation neededdatemarch 2013 44 bce work strong impact doctrine advaita vedantasfnsharma1962pvisfncomans2000p163 founded mathas believed helped historical development revival propagation advaita vedanta,"['known', 'century', 'founded']"
21,Adolf_Grunbaum.txt,"[('Adolf Grünbaum', "" ({{IPAc-en|ˈ|g|r|uː|n|b|ɔː|m}}; May 15, 1923 – November 15, 2018) was a German-American [[Philosophy of science|philosopher of science]] and a critic of [[psychoanalysis]], as well as [[Karl Popper]]'s philosophy of science.  He was the first Andrew Mellon Professor of Philosophy at the [[University of Pittsburgh]] from 1960 until his death, and also served as co-chairman of its [[Center for Philosophy of Science]] (from 1978), research professor of psychiatry (from 1979), and primary research professor in the department of history and philosophy of science (from 2006). His works include ''[[Philosophical Problems of Space and Time]]'' (1963), ''[[The Foundations of Psychoanalysis]]'' (1984), and ''[[Validation in the Clinical Theory of Psychoanalysis]]'' (1993)."")]"," was a german-american philosopher of science and a critic of psychoanalysis, as well as karl poppers philosophy of science.  he was the first andrew mellon professor of philosophy at the university of pittsburgh from 1960 until his death, and also served as co-chairman of its center for philosophy of science , research professor of psychiatry , and primary research professor in the department of history and philosophy of science . his works include philosophical problems of space and time , the foundations of psychoanalysis , and validation in the clinical theory of psychoanalysis .""",germanamerican philosopher science critic psychoanalysis karl popper philosophy science andrew mellon professor philosophy university pittsburgh 1960 death served cochairman center philosophy science research professor psychiatry primary research professor department history philosophy science work include philosophical problem space time foundation psychoanalysis validation clinical theory psychoanalysis,"['university', 'professor', 'theory', 'science', 'philosophical', 'history', 'time', 'critic', 'research', 'served']"
22,Adolf_Reinach.txt,"[('Adolf Bernhard Philipp Reinach', ' (23 December 1883 – 16 November 1917) was a German philosopher, phenomenologist (from the [[Munich phenomenology]] school) and law theorist.')]"," was a german philosopher, phenomenologist  and law theorist.",german philosopher phenomenologist law theorist,"['german', 'law']"
23,Adolf_von_Harnack.txt,"[('Carl Gustav Adolf von<ref>{{German title von}}</ref> Harnack', "" (born '''Harnack'''; 7 May 1851&nbsp;– 10 June 1930) was a [[Baltic German]] [[Lutheran theology|Lutheran theologian]] and prominent [[Church historian]]. He produced many religious publications from 1873 to 1912 (in which he is sometimes credited as '''Adolf Harnack'''). He was ennobled (with the addition of von to his name) in 1914."")]"," was a baltic german lutheran theologian and prominent church historian. he produced many religious publications from 1873 to 1912 . he was ennobled  in 1914.""",baltic german lutheran theologian prominent church historian produced religious publication 1873 1912 ennobled 1914,"['german', 'theologian', 'church', 'prominent', 'religious']"
24,Adolfo_Sánchez_Vázquez.txt,"[('Adolfo Sánchez Vázquez', ' (September 17, 1915 – July 8, 2011)<ref>[http://www.jornada.unam.mx/ultimas/2011/07/08/13213758-fallece-el-filosofo-y-academico-adolfo-sanchez-vazquez/ Fallece el filósofo y escritor Adolfo Sánchez Vázquez] {{webarchive |url=https://web.archive.org/web/20110710065709/http://www.jornada.unam.mx/ultimas/2011/07/08/13213758-fallece-el-filosofo-y-academico-adolfo-sanchez-vazquez/ |date=July 10, 2011 }} {{in lang|es}}</ref> was a [[Spain|Spanish-born]] [[Mexico|Mexican]] philosopher, writer and professor born in [[Algeciras]], [[Andalucia]].')]"," was a spanish-born mexican philosopher, writer and professor born in algeciras, andalucia.",spanishborn mexican philosopher writer professor born algeciras andalucia,"['professor', 'writer', 'born']"
25,Aenesidemus.txt,"[('Aenesidemus', ' ({{lang-grc|Αἰνησίδημος}} or Αἰνεσίδημος) was a [[Greece|Greek]] [[Pyrrhonism|Pyrrhonist]] philosopher, born in [[Knossos]] on the island of [[Crete]]. He lived in the 1st century BC, taught in [[Alexandria]] and flourished shortly after the life of [[Cicero]].'), ('ten modes of Aenesidemus', ""<!--boldface per WP:R#PLA--> (also known as '''ten tropes of Aenesidemus'''<!--boldface per WP:R#PLA-->)—although whether he invented the [[Trope (philosophy)|tropes]] or just systematized them from prior Pyrrhonist works is unknown. The tropes represent reasons for ''[[epoché]]'' ([[suspension of judgment]]). These are as follows:"")]"," was a greek pyrrhonist philosopher, born in knossos on the island of crete. he lived in the 1st century bc, taught in alexandria and flourished shortly after the life of cicero.",greek pyrrhonist philosopher born knossos island crete lived 1st century bc taught alexandria flourished shortly life cicero,"['century', 'greek', 'born', 'life', 'taught', 'lived']"
26,Afrikan_Spir.txt,"[('Afrikan Aleksandrovich Spir', '<ref>Russian: Африка́н Алекса́ндрович Спир; German: \'\'Afrikan (von) Spir\'\'; French: \'\'African (de) Spir\'\'; Italian: \'\'Africano Spir\'\'.</ref> (1837–1890) was a [[Russian Empire|Russian]] [[neo-Kantian]] [[philosopher]] of [[Germans|German]]-[[Greeks|Greek]] descent who wrote primarily in German.<ref>Andrew Donskov \'\'Tolstoy My Life\'\' 2011 0776619225 Page 878 ""At the time Lev Nikolaevich was reading the philosophy of Shpir,59  ... 59 Afrikan Aleksandrovich Shpir (German spelling: African Spir) (1837–1890) – a Russian doctor-turned-philosopher of German background.""</ref> His book \'\'Denken und Wirklichkeit\'\' (\'\'Thought and Reality\'\') exerted a ""lasting impact"" on the writings of [[Friedrich Nietzsche]].<ref>Rüdiger Safranski, \'\'Nietzsche: A Philosophical Biography\'\' (trans. Shelley Frisch), W. W. Norton & Company, 2003, p. 161: ""This work [\'\'Thought and Reality\'\'] had long been consigned to oblivion, but it had a lasting impact on Nietzsche. Section 18 of \'\'Human, All Too Human\'\' cited Spir, not by name, but by presenting a ""proposition by an outstanding logician"" (2,38; \'\'HH\'\' I §18).</ref><ref>For Nietzsche\'s annotations in his copy of African Spir\'s \'\'Thought and Reality\'\', as well as Hélène\'s Claparède-Spir comments on these annotations in a letter in German to Hans Vaihinger (dated Geneva, March, 11th, 1930), cf. Fabrizio Frigerio, \'\'op. cit.\'\', p. 15, n. 29 c., Ms. l.e. 253.</ref>')]"," spir\\; french: \\african  spir\\; italian: \\africano spir\\.  was a russian neo-kantian philosopher of german-greek descent who wrote primarily in german. his book \\denken und wirklichkeit\\  exerted a ""lasting impact"" on the writings of friedrich nietzsche.",spir french african spir italian africano spir russian neokantian philosopher germangreek descent wrote primarily german book denken und wirklichkeit exerted lasting impact writing friedrich nietzsche,"['book', 'wrote', 'russian']"
27,Agostino_Nifo.txt,"[('Agostino Nifo', "" ([[Latinisation of names|Latinized]] as '''Augustinus Niphus'''; {{circa|1473}}{{snd}}1538 or 1545) was an [[Italy|Italian]] [[philosopher]] and commentator."")]"," was an italian philosopher and commentator.""",italian philosopher commentator,['italian']
28,Agrippa_the_Sceptic.txt,"[('Agrippa', ' ({{lang-el|Ἀγρίππας}}) was a [[Pyrrhonism|Pyrrhonist]] [[philosopher]] who probably lived towards the end of the 1st century CE.<ref name=""DGRBM"">{{Citation  | last = Jowett  | first = Benjamin  | author-link = Benjamin Jowett  | contribution = Agrippa (1)  | editor-last = Smith  | editor-first = William  | title = [[Dictionary of Greek and Roman Biography and Mythology]]  | volume = 1  | pages = 77  | publisher = [[Little, Brown and Company]]  | place = Boston  | year = 1867  | contribution-url = http://www.ancientlibrary.com/smith-bio/0086.html }}</ref>  He is regarded as the author of ""The Five Tropes (or Modes, in {{lang-el|τρόποι}}) of Agrippa"", which are purported to establish the necessity of [[Suspension of judgment|suspending judgment]] ([[epoché]]). Agrippa\'s arguments form the basis of the [[Agrippan trilemma]].'), ('The five modes of Agrippa', ""<!--boldface per WP:R#PLA--> (also known as '''the five tropes of Agrippa'''<!--boldface per WP:R#PLA-->) are:"")]"," was a pyrrhonist philosopher who probably lived towards the end of the 1st century ce.  he is regarded as the author of ""the five tropes  of agrippa"", which are purported to establish the necessity of suspending judgment . agrippa\s arguments form the basis of the agrippan trilemma.",pyrrhonist philosopher probably lived end 1st century ce regarded author trope agrippa purported establish necessity suspending judgment agrippa argument form basis agrippan trilemma,"['century', 'author', 'regarded', 'lived', 'form']"
29,Akos_Pauler.txt,"[('Ákos Pauler', ' (9 April 1876 – 29 June 1933) was a Hungarian philosopher.')]", was a hungarian philosopher.,hungarian philosopher,[]
30,Aksapada_Gautama.txt,[],,,[]
31,Al-Farabi.txt,"[('Abu Nasr Al-Farabi', ' ({{IPAc-en|ˌ|æ|l|f|ə|ˈ|r|ɑː|b|i}}; {{Lang-fa|ابو نصر محمد بن محمد فارابی}} \'\'{{transl|fa|ALA|Abū Naṣr Muḥammad ibn Muḥammad al Fārābī}}\'\';<ref name=""Iranica"">{{cite encyclopedia |first=Dimitri |last=Gutas |title=Farabi |encyclopedia=Encyclopædia Iranica |access-date= April 4, 2010 |url= http://www.iranicaonline.org/articles/farabi-i }}</ref> known in the [[Western world|West]] as \'\'\'Alpharabius\'\'\';<ref>Alternative names and translations from Arabic include: \'\'Alfarabi\'\', \'\'Farabi\'\', \'\'Avenassar\'\', and \'\'Abunaser\'\'.</ref> c. 872<ref name=""Henry Corbin"">{{Cite book| last=Corbin | first=Henry |author2=Hossein Nasr| title=History of Islamic Philosophy | year=2001 | publisher=Kegan Paul | isbn=978-0-7103-0416-2| author2-link=Hossein Nasr }}{{Verify source|date=June 2015}}<!--The ISBN corresponds to a 1993 book of this title with Corbin as the sole author; Corbin is also listed as sole author of a 2001 Kegan Paul edition of this same book, but with {{ISBN|9780710307408}}. Hossein Nasr is author of a different book with the same title, published by Routledge, {{ISBN|9780415259347}} / 9780415056670. Which of these is being referenced here?--></ref> – between 14 December, 950 and 12 January, 951)<ref name=""BEA"">{{cite encyclopedia | editor = Thomas Hockey | last = Dhanani | first = Alnoor | title=Fārābī: Abū Naṣr Muḥammad ibn Muḥammad ibn Tarkhān al‐Fārābī | encyclopedia = The Biographical Encyclopedia of Astronomers | publisher = Springer | year = 2007 | location = New York | pages = 356–7 | url=http://islamsci.mcgill.ca/RASI/BEA/Farabi_BEA.htm | isbn=978-0-387-31022-0|display-editors=etal}} ([http://islamsci.mcgill.ca/RASI/BEA/Farabi_BEA.pdf PDF version])</ref> was a renowned [[Early Islamic philosophy|early Islamic philosopher]] and [[jurist]] who wrote in the fields of [[political philosophy]], [[metaphysics]], [[ethics]] and [[logic]]. He was also a [[Islamic science|scientist]], [[Islamic astronomy|cosmologist]], [[Mathematics in medieval Islam|mathematician]] and [[Islamic music|music theorist]].<ref name=""Ludwig 2009"">[[Ludwig W. Adamec]] (2009), \'\'Historical Dictionary of Islam\'\', pp.95–96. Scarecrow Press. {{ISBN|0810861615}}.</ref>'), ('43', ' (4): 357–377 [363].</ref>')]"," was a renowned early islamic philosopher and jurist who wrote in the fields of political philosophy, metaphysics, ethics and logic. he was also a scientist, cosmologist, mathematician and music theorist.",renowned early islamic philosopher jurist wrote field political philosophy metaphysics ethic logic scientist cosmologist mathematician music theorist,"['political', 'mathematician', 'early', 'wrote', 'jurist']"
